pointid,Depth,NPP,Wave_exposure,Recreational_fishermen_50km,Coral_area_UFRTM_20km,Deepwater,Marina_slips_25km,SST,Nursery_mangroves,SG_permits_50km,FSA,Total_gravity
30096,-10,591.1133423,7.2320571,0,51169,5284.062012,,296.0321655,1402.565918,,24347.51758,30
30097,-10,591.4527588,7.2248693,0,51169,5384.062012,,296.0288086,386.0430603,,24447.51758,30
30098,-10,591.7919922,7.2250161,0,51169,5484.062012,,296.0254517,0,,24547.51758,30
30099,-10,600.5361938,7.2112241,0,51169,8084.062012,,295.9798279,0,,27147.51758,30
30100,-4,602.8655396,7.2359843,0,51169,8784.0625,,295.9772644,0,,27847.51758,30
30101,-4,609.7891235,7.1826663,0,51169,10440.91602,,295.9695129,0,,29947.51758,30
30102,-4,610.116394,7.1850033,0,51169,10482.33789,,295.9683533,0,,30047.51758,30
30103,-4,610.4434814,7.1890821,0,51169,10523.75879,,295.9671631,0,,30147.51758,30
30104,-4,610.7703247,7.1931529,0,51169,10565.18066,,295.9660034,0,,30247.51758,30
30105,-9,500.233551,7.3521004,5225,163620,724.2640991,871,296.9768372,119430.3516,91,9652.691406,106
30106,-9,498.7742615,7.3531575,5225,163706,682.8427124,871,296.9769592,116583.5391,91,9752.691406,106
30107,-16,554.8731689,7.3523431,0,43853,1938.477661,,296.1441956,49735.77344,,20050.46094,29
30108,-16,555.9074097,7.3433785,0,44068,1979.899048,,296.1434326,48780.71484,,20091.88281,29
30109,-16,556.9415894,7.3343964,0,44284,2079.898926,,296.1427002,47825.27344,,20133.30469,29
30110,-16,557.975708,7.3253961,0,44494,2179.898926,,296.1419678,46869.42188,,20174.72656,29
30111,-14,559.0097656,7.3163786,0,44720,2221.320313,,296.1412354,45913.12109,,20216.14648,29
30112,-14,560.0437012,7.3141851,0,44917,2262.741699,,296.1404724,44956.32813,,20257.56836,29
30113,-14,561.0775146,7.3136902,0,45150,2321.320313,,296.13974,43999.00781,,20298.99023,29
30114,-14,562.1112671,7.3131952,0,45395,2362.741699,,296.1389771,43041.12109,,20340.41211,29
30115,-14,563.1449585,7.3127007,0,45705,2404.163086,,296.1382446,42082.62891,,20381.83203,29
30116,-14,564.1786499,7.3122058,0,46004,2504.163086,,296.1375122,41123.48047,,20423.25391,29
30117,-14,565.2122192,7.3117108,0,46290,2604.163086,,296.1367493,40163.64063,,20464.67578,29
30118,-15,567.2792358,7.3107209,0,46803,2804.163086,,296.1352539,38241.69141,,20606.0957,29
30119,-13,579.6755981,7.2412782,0,49080,3535.533936,,296.1192932,26623.60156,,21806.0957,29
30120,-13,584.451416,7.3004508,0,50989,4101.219238,,296.0860596,16772.30859,,22806.0957,30
30121,-13,585.7752686,7.3051929,0,51145,4342.640625,,296.0727844,12775.75098,,23206.0957,30
30122,-12,586.4359741,7.3076682,0,51169,4484.062012,,296.0661621,10765.73438,,23406.0957,30
30123,-13,589.0700684,7.2534571,0,51169,5225.483398,,296.0396729,2668.76416,,24206.0957,30
30124,-13,589.3984375,7.2454882,0,51169,5325.483398,,296.036377,1652.968506,,24306.0957,30
30125,-13,589.7266235,7.2375059,0,51169,5425.483398,,296.0330505,636.9691162,,24406.0957,30
30126,-10,598.5064087,7.2237101,0,51169,8125.483398,,295.9847717,0,,27106.0957,30
30127,-4,605.8613281,7.2011933,0,51169,10275.23047,,295.9765625,0,,29406.0957,30
30128,-13,607.1282959,7.2004471,0,51169,10499.49512,,295.9751282,0,,29806.0957,30
30129,-13,607.444519,7.2002831,0,51169,10540.91602,,295.9747009,0,,29906.0957,30
30130,-13,607.7605591,7.2024946,0,51169,10582.33789,,295.9735413,0,,30006.0957,30
30131,-13,608.076355,7.20614,0,51169,10623.75879,,295.9723511,0,,30106.0957,30
30132,-13,608.3919678,7.2097778,0,51169,10665.18066,,295.9711609,0,,30206.0957,30
30133,-16,553.4976196,7.3462472,0,43753,1979.899048,,296.147644,50014.17969,,19950.46094,29
30134,-16,554.5285034,7.3362169,0,43967,2079.898926,,296.1468811,49058.07422,,19991.88281,29
30135,-16,555.5593262,7.326169,0,44175,2121.320313,,296.1460876,48101.58594,,20033.30469,29
30136,-16,556.5900879,7.3161035,0,44392,2221.320313,,296.1453247,47144.67969,,20074.72656,29
30137,-14,557.6207886,7.3060207,0,44608,2321.320313,,296.1445618,46187.3125,,20116.14648,29
30138,-14,558.6514282,7.3035345,0,44815,2362.741699,,296.1437988,45229.45313,,20157.56836,29
30139,-14,559.6818848,7.3030391,0,45043,2404.163086,,296.1430054,44271.05859,,20198.99023,29
30140,-14,560.7122803,7.3025436,0,45276,2462.741699,,296.1422424,43312.08984,,20240.41211,29
30141,-14,561.7426147,7.3020482,0,45550,2504.163086,,296.1414795,42352.50391,,20281.83203,29
30142,-14,562.7729492,7.3015528,0,45861,2545.584473,,296.1407166,41392.26172,,20323.25391,29
30143,-14,563.8031616,7.3010569,0,46153,2645.584473,,296.1399231,40431.32031,,20364.67578,29
30144,-14,564.833374,7.3005614,0,46428,2745.584473,,296.1391602,39469.62891,,20464.67578,29
30145,-13,579.2489014,7.2453923,0,49140,3676.955322,,296.1190186,25897.95117,,21864.67578,29
30146,-13,580.2780762,7.2545528,0,49314,3776.955322,,296.1157532,24918.43945,,21964.67578,29
30147,-13,582.9053955,7.3130789,0,50917,4201.219238,,296.0895386,17017.20508,,22764.67578,30
30148,-13,583.8648071,7.3196507,0,51085,4342.640625,,296.0797424,14022.20898,,23064.67578,30
30149,-13,584.1842651,7.321876,0,51127,4384.062012,,296.0764771,13020.03223,,23164.67578,30
30150,-12,587.0492554,7.2764473,0,51169,5166.904785,,296.0470886,3931.557129,,24064.67578,30
30151,-13,587.3666382,7.2676973,0,51169,5266.904785,,296.0438232,2916.650879,,24164.67578,30
30152,-13,587.6837769,7.2589335,0,51169,5366.904785,,296.0405579,1901.336304,,24264.67578,30
30153,-10,596.4768677,7.2362089,0,51169,8166.904785,,295.9897156,0,,27064.67578,30
30154,-10,596.7877197,7.2304454,0,51169,8266.904297,,295.9893799,0,,27164.67578,30
30155,-10,597.4088745,7.2367311,0,51169,8466.904297,,295.988678,0,,27364.67578,30
30156,-13,604.4899292,7.2172394,0,51169,10558.07324,,295.9806519,0,,29664.67578,30
30157,-13,604.795105,7.2175608,0,51169,10599.49512,,295.9803162,0,,29764.67578,30
30158,-13,605.1000977,7.2178912,0,51169,10640.91602,,295.9798889,0,,29864.67578,30
30159,-13,605.4049072,7.2199936,0,51169,10682.33789,,295.9786987,0,,29964.67578,30
30160,-13,605.7094727,7.223206,0,51169,10723.75879,,295.9775391,0,,30064.67578,30
30161,-16,553.1496582,7.329073,0,43860,2121.320313,,296.1502991,49331.87109,,19891.88281,29
30162,-16,554.177124,7.3179598,0,44069,2221.320313,,296.1495056,48374.35156,,19933.30469,29
30163,-16,555.2045288,7.3068285,0,44290,2262.741699,,296.1486816,47416.40625,,19974.72656,29
30164,-14,556.2319336,7.29568,0,44500,2362.741699,,296.1478882,46458,,20016.14648,29
30165,-14,557.2591553,7.2928839,0,44709,2462.741699,,296.1470947,45499.09766,,20057.56836,29
30166,-14,558.2862549,7.292388,0,44942,2504.163086,,296.1463013,44539.65234,,20098.99023,29
30167,-14,559.3133545,7.2918916,0,45169,2545.584473,,296.1455078,43579.625,,20140.41211,29
30168,-14,560.340332,7.2913957,0,45419,2604.163086,,296.1447144,42618.98047,,20181.83203,29
30169,-14,561.3672485,7.2908998,0,45699,2645.584473,,296.1439209,41657.67188,,20223.25391,29
30170,-14,562.394165,7.2904034,0,45998,2687.005859,,296.1430969,40695.65625,,20323.25391,29
30171,-14,563.4210205,7.2899075,0,46296,2787.005859,,296.1423035,39732.89063,,20423.25391,29
30172,-13,575.7377319,7.2203517,0,48539,3694.112549,,296.1285706,28102.69336,,21623.25391,29
30173,-13,576.7636719,7.2315741,0,48780,3735.533936,,296.1253357,27125.39844,,21723.25391,29
30174,-13,577.7896118,7.2427497,0,49002,3776.955322,,296.1221008,26146.58008,,21823.25391,29
30175,-13,581.3595581,7.3240242,0,50833,4301.219238,,296.0930481,17259.96094,,22723.25391,30
30176,-13,582.2852783,7.3328071,0,51061,4442.640625,,296.083374,14264.42871,,23023.25391,30
30177,-12,585.0509644,7.2978349,0,51169,5108.326172,,296.0543823,5190.520996,,23923.25391,30
30178,-12,585.3572388,7.2885261,0,51169,5208.326172,,296.051178,4176.643066,,24023.25391,30
30179,-13,585.6633301,7.2792325,0,51169,5308.326172,,296.0479736,3162.172363,,24123.25391,30
30180,-10,594.4475098,7.2468705,0,51169,8208.326172,,295.9946899,0,,27023.25391,30
30181,-10,594.7471313,7.240828,0,51169,8308.326172,,295.9943237,0,,27123.25391,30
30182,-10,595.6448364,7.2493138,0,51169,8608.326172,,295.9933167,0,,27423.25391,30
30183,-13,602.1682129,7.2273512,0,51169,10658.07324,,295.9858093,0,,29623.25391,30
30184,-13,602.4621582,7.2275972,0,51169,10699.49512,,295.9854736,0,,29723.25391,30
30185,-13,602.7559204,7.2278395,0,51169,10740.91602,,295.9850769,0,,29823.25391,30
30186,-13,603.0494385,7.2296991,0,51169,10782.33789,,295.9838867,0,,29923.25391,30
30187,-16,551.770874,7.3348703,0,43754,2172.792236,,296.153717,49602.08984,,19791.88281,29
30188,-16,552.7949829,7.3246026,0,43968,2262.741699,,296.1528931,48643.55859,,19833.30469,29
30189,-16,553.8190918,7.314353,0,44176,2362.741699,,296.1520691,47684.59766,,19874.72656,29
30190,-14,554.8430786,7.3041205,0,44381,2404.163086,,296.1512451,46725.17188,,19916.14648,29
30191,-14,555.8669434,7.3011317,0,44597,2504.163086,,296.1504211,45765.24219,,19957.56836,29
30192,-14,556.8907471,7.3002219,0,44806,2604.163086,,296.1495972,44804.77344,,19998.99023,29
30193,-14,557.9144287,7.2993002,0,45050,2645.584473,,296.1487732,43843.71875,,20040.41211,29
30194,-14,558.9381104,7.298367,0,45289,2687.005859,,296.1479492,42882.03906,,20081.83203,29
30195,-14,559.9616699,7.2974224,0,45563,2745.584473,,296.1471252,41919.69141,,20181.83203,29
30196,-14,560.9852295,7.2964659,0,45844,2787.005859,,296.1463013,40956.63281,,20281.83203,29
30197,-13,573.2625732,7.2414064,0,48245,3676.955322,,296.1347351,29327.17773,,21481.83203,29
30198,-13,574.2852173,7.2409673,0,48401,3776.955322,,296.1315308,28350.40625,,21581.83203,29
30199,-13,575.3078613,7.2494125,0,48618,3835.533936,,296.1283569,27372.20117,,21681.83203,29
30200,-13,580.7058716,7.3287053,0,51043,4525.483398,,296.0870056,14504.36816,,22981.83203,30
30201,-12,583.0751953,7.3064647,0,51169,5049.747559,,296.061615,6445.334473,,23781.83203,30
30202,-12,583.3704224,7.2980261,0,51169,5149.747559,,296.0584412,5432.592773,,23881.83203,30
30203,-12,583.6654663,7.2896032,0,51169,5249.747559,,296.0552673,4419.097168,,23981.83203,30
30204,-13,583.9602661,7.2811956,0,51169,5349.747559,,296.0520935,3404.993652,,24081.83203,30
30205,-10,592.7067261,7.249835,0,51169,8349.74707,,295.9992981,0,,27081.83203,30
30206,-13,599.8467407,7.2348118,0,51169,10699.49512,,295.9909668,0,,29581.83203,30
30207,-13,600.1294556,7.2348752,0,51169,10799.49512,,295.9906311,0,,29681.83203,30
30208,-13,600.4119263,7.2349358,0,51169,10840.91602,,295.9902649,0,,29781.83203,30
30209,-13,600.6942139,7.23663,0,51169,10882.33789,,295.9890747,0,,29881.83203,30
30210,-10,729.0169067,7.1237183,11597,139618,3789.949463,230,296.7979126,1058438.125,91,3087.005859,107
30211,-7,580.6230469,7.264894,9544,149830,2182.842773,561,296.8872375,542679.3125,91,3987.005859,110
30212,-7,579.1637573,7.2730455,8801,150076,2141.421387,569,296.8899841,531037.8125,91,4087.005859,110
30213,-16,550.3921509,7.3434377,0,43649,2214.213623,,296.157135,49868.71875,,19691.88281,29
30214,-16,551.4129028,7.3342476,0,43862,2314.213623,,296.1562805,48909.19141,,19733.30469,29
30215,-16,552.4336548,7.3250751,0,44065,2404.163086,,296.155426,47949.23828,,19774.72656,29
30216,-14,553.4542847,7.3159208,0,44274,2504.163086,,296.1545715,46988.8125,,19816.14648,29
30217,-14,554.4748535,7.312573,0,44478,2545.584473,,296.153717,46027.88281,,19857.56836,29
30218,-14,555.4952393,7.3109708,0,44681,2645.584473,,296.1528625,45066.40625,,19898.99023,29
30219,-14,556.515625,7.3093567,0,44915,2745.584473,,296.1520386,44104.34375,,19940.41211,29
30220,-14,557.5358887,7.3077307,0,45147,2787.005859,,296.1511841,43141.65625,,20040.41211,29
30221,-14,558.5561523,7.3060932,0,45409,2828.427246,,296.1503296,42178.29688,,20140.41211,29
30222,-15,569.7746582,7.2704577,0,47842,3635.533936,,296.1408997,31524.23633,,21240.41211,29
30223,-13,570.7940674,7.2662716,0,47984,3676.955322,,296.1400452,30549.22266,,21340.41211,29
30224,-13,571.8134766,7.262115,0,48138,3776.955322,,296.1376648,29572.91016,,21440.41211,29
30225,-13,572.8327637,7.2616301,0,48293,3818.376709,,296.1345215,28595.24219,,21540.41211,29
30226,-13,573.8520508,7.2672982,0,48467,3918.376709,,296.1313782,27616.16797,,21640.41211,29
30227,-13,579.126709,7.3246045,0,51013,4625.483398,,296.0906067,14741.83301,,22940.41211,30
30228,-13,579.4124146,7.3274169,0,51055,4666.904785,,296.0874939,13739.64063,,23040.41211,30
30229,-12,581.1218872,7.3133225,0,51169,5049.747559,,296.0687256,7695.772949,,23640.41211,30
30230,-12,581.4060669,7.3057547,0,51169,5091.168945,,296.0656128,6684.243652,,23740.41211,30
30231,-12,581.6900024,7.298202,0,51169,5191.168945,,296.0625,5671.822266,,23840.41211,30
30232,-12,581.9738159,7.2906651,0,51169,5291.168945,,296.0593567,4658.640137,,23940.41211,30
30233,-13,582.2574463,7.283143,0,51169,5391.168945,,296.0562439,3644.830566,,24040.41211,30
30234,-13,582.5408325,7.2756367,0,51169,5491.168945,,296.0531311,2630.526123,,24140.41211,30
30235,-10,591.7731323,7.272213,0,51169,8791.168945,,296.0029297,0,,27440.41211,30
30236,-13,597.2537842,7.2423906,0,51169,10640.91602,,295.99646,0,,29440.41211,30
30237,-13,597.5254517,7.2422757,0,51169,10740.91602,,295.9961243,0,,29540.41211,30
30238,-13,597.796875,7.242157,0,51169,10840.91602,,295.9958191,0,,29640.41211,30
30239,-13,598.0681152,7.2420349,0,51169,10940.91602,,295.9954529,0,,29740.41211,30
30240,-13,598.3391724,7.2435627,0,51169,10982.33789,,295.9942627,0,,29840.41211,30
30241,-10,837.6673584,7.0963039,11465,140586,4724.26416,230,296.7070007,1300214,91,6945.584473,107
30242,-16,549.0134888,7.3519869,0,43544,2255.63501,,296.160553,50131.75,,19591.88281,29
30243,-16,550.0308838,7.3438745,0,43751,2355.63501,,296.159668,49171.24609,,19633.30469,29
30244,-16,551.0482788,7.3357797,0,43953,2455.63501,,296.158783,48210.3125,,19674.72656,29
30245,-14,552.0655518,7.327703,0,44161,2545.584473,,296.1579285,47248.91016,,19716.14648,29
30246,-14,553.0827637,7.3240261,0,44365,2645.584473,,296.1570435,46286.99609,,19757.56836,29
30247,-14,554.0997925,7.3217311,0,44569,2687.005859,,296.1561584,45324.53906,,19798.99023,29
30248,-14,555.1168213,7.3194242,0,44791,2787.005859,,296.1552734,44361.49219,,19898.99023,29
30249,-14,556.1337891,7.3171058,0,45024,2887.005859,,296.1544189,43397.81641,,19998.99023,29
30250,-15,568.3322754,7.2876215,0,47718,3735.533936,,296.1438293,31768.76563,,21198.99023,29
30251,-13,569.3483887,7.285193,0,47877,3776.955322,,296.1429443,30792.84766,,21298.99023,29
30252,-13,570.3643799,7.282794,0,48025,3818.376709,,296.140564,29815.65234,,21398.99023,29
30253,-13,573.4121094,7.288075,0,48551,4059.798096,,296.1312866,26875.9043,,21698.99023,29
30254,-12,579.4641724,7.3117118,0,51169,5091.168945,,296.0726929,7931.425293,,23598.99023,30
30255,-12,579.7370605,7.3050294,0,51169,5191.168945,,296.0696106,6920.145508,,23698.99023,30
30256,-12,580.0098267,7.2983627,0,51169,5232.590332,,296.0665283,5907.975586,,23798.99023,30
30257,-12,580.2823486,7.2917113,0,51169,5332.590332,,296.0634766,4895.03418,,23898.99023,30
30258,-13,580.5547485,7.2850757,0,51169,5432.590332,,296.0603943,3881.442627,,23998.99023,30
30259,-13,580.8269043,7.2784548,0,51169,5532.590332,,296.057312,2867.321777,,24098.99023,30
30260,-10,589.6881104,7.2822371,0,51169,8832.589844,,296.0079346,0,,27398.99023,30
30261,-10,589.9530029,7.2858486,0,51169,8932.589844,,296.0075989,0,,27498.99023,30
30262,-6,590.2177124,7.289465,0,51169,9032.589844,,296.0072937,0,,27598.99023,30
30263,-6,590.4822388,7.2930856,0,51169,9132.589844,,296.0069885,0,,27698.99023,30
30264,-6,590.746521,7.2967114,0,51169,9232.589844,,296.0066528,0,,27798.99023,30
30265,-6,591.0105591,7.3003411,0,51169,9332.589844,,296.0063477,0,,27898.99023,30
30266,-4,594.6832886,7.2503343,0,51169,10582.33789,,296.0019226,0,,29298.99023,30
30267,-13,594.9439087,7.2500401,0,51169,10682.33789,,296.0016174,0,,29398.99023,30
30268,-13,595.2042847,7.2497425,0,51169,10782.33789,,296.0013123,0,,29498.99023,30
30269,-13,595.4645386,7.2494421,0,51169,10882.33789,,296.0009766,0,,29598.99023,30
30270,-13,595.7245483,7.2491379,0,51169,10982.33789,,296.0006409,0,,29698.99023,30
30271,-13,595.984375,7.2504978,0,51169,11082.33789,,295.9994507,0,,29798.99023,30
30272,-12,765.7677612,7.1231823,11537,136140,3982.842773,230,296.782135,1074644.875,91,4304.163086,107
30273,-12,762.9500732,7.1237946,11537,136112,3941.421387,230,296.7843018,1075983.25,91,4204.163086,107
30274,-16,547.6348267,7.3605185,0,43438,2297.056397,,296.1639709,50391.17188,,19491.88281,29
30275,-16,548.6489258,7.3534837,0,43640,2397.056397,,296.1630554,49429.70703,,19533.30469,29
30276,-16,549.6629028,7.3464665,0,43847,2497.056397,,296.1621704,48467.8125,,19574.72656,29
30277,-14,550.6768799,7.339467,0,44055,2597.056397,,296.1612549,47505.44922,,19616.14648,29
30278,-14,551.6907349,7.3354907,0,44258,2687.005859,,296.1603699,46542.57422,,19657.56836,29
30279,-14,552.7044067,7.3325028,0,44462,2787.005859,,296.1594543,45579.15234,,19757.56836,29
30280,-14,553.7180786,7.3295035,0,44672,2828.427246,,296.1585388,44615.14453,,19857.56836,29
30281,-12,577.8066406,7.3100853,0,51169,5191.168945,,296.0766602,8163.941406,,23557.56836,30
30282,-12,578.0682983,7.3042889,0,51169,5232.590332,,296.0736084,7152.843262,,23657.56836,30
30283,-12,578.329834,7.2985082,0,51169,5332.590332,,296.0705872,6140.853027,,23757.56836,30
30284,-12,578.5911255,7.2927427,0,51169,5374.011719,,296.0675659,5128.078125,,23857.56836,30
30285,-14,584.286438,7.3303404,0,51169,7574.011719,,296.0169373,0,,26057.56836,30
30286,-6,588.3637085,7.3038745,0,51169,9174.011719,,296.0119934,0,,27657.56836,30
30287,-6,588.6167603,7.3077564,0,51169,9274.011719,,296.0116882,0,,27757.56836,30
30288,-4,592.1352539,7.2586422,0,51169,10523.75879,,296.0073853,0,,29157.56836,30
30289,-4,592.3848267,7.2581692,0,51169,10623.75879,,296.0070801,0,,29257.56836,30
30290,-13,592.8834229,7.2572131,0,51169,10823.75879,,296.0064697,0,,29457.56836,30
30291,-13,593.1323853,7.2567301,0,51169,10923.75879,,296.0061646,0,,29557.56836,30
30292,-13,593.3811646,7.2562442,0,51169,11023.75879,,296.0058289,0,,29657.56836,30
30293,-13,593.6296997,7.2574344,0,51169,11123.75879,,296.0046387,0,,29757.56836,30
30294,-9,560.2896118,7.3480473,7955,150408,1441.421387,681,296.9402771,329008.4063,91,5262.741699,110
30295,-16,547.2669678,7.3630748,0,43539,2438.477539,,296.1664734,49684.56641,,19433.30469,29
30296,-16,548.2776489,7.3571353,0,43741,2538.477539,,296.1655273,48721.72656,,19474.72656,29
30297,-14,549.288269,7.3512135,0,43942,2638.477539,,296.1646118,47758.41797,,19516.14648,29
30298,-14,550.2987671,7.3469667,0,44145,2738.477539,,296.1636658,46794.60156,,19616.14648,29
30299,-15,561.4096069,7.3178091,0,46810,3494.112549,,296.1533813,36147.45703,,20716.14648,29
30300,-15,564.4382935,7.3208022,0,47288,3794.112549,,296.1505737,33224.85156,,21016.14648,29
30301,-15,565.4477539,7.3218594,0,47460,3894.112549,,296.1496277,32248.41797,,21116.14648,29
30302,-13,571.8599243,7.3129654,0,48702,4342.640625,,296.1314392,25377.65625,,21816.14648,29
30303,-13,572.1139526,7.3101144,0,48912,4401.219238,,296.128418,24390.54297,,21916.14648,29
30304,-13,572.6211548,7.3042707,0,49290,4484.062012,,296.1224365,22411.81641,,22116.14648,29
30305,-13,572.8744507,7.3012781,0,49495,4525.483398,,296.1194458,21420.1582,,22216.14648,29
30306,-12,575.6478271,7.3183103,0,51127,5149.747559,,296.0865784,10412.06055,,23316.14648,30
30307,-12,575.8986816,7.3133693,0,51157,5191.168945,,296.0835876,9403.148438,,23416.14648,30
30308,-12,576.149292,7.3084435,0,51169,5232.590332,,296.0805969,8393.155273,,23516.14648,30
30309,-12,576.3997803,7.3035331,0,51169,5332.590332,,296.0776062,7382.17041,,23616.14648,30
30310,-12,576.6500244,7.2986383,0,51169,5374.011719,,296.074646,6370.287109,,23716.14648,30
30311,-14,582.3480225,7.3346248,0,51169,7615.433106,,296.0218201,0,,26016.14648,30
30312,-6,586.0033569,7.3105249,0,51169,9115.432617,,296.0173035,0,,27516.14648,30
30313,-6,586.2453613,7.3146586,0,51169,9215.432617,,296.0169983,0,,27616.14648,30
30314,-13,590.800415,7.2640219,0,51169,10965.18066,,296.011322,0,,29516.14648,30
30315,-13,591.0379639,7.2633533,0,51169,11065.18066,,296.0110168,0,,29616.14648,30
30316,-13,591.2752686,7.2643738,0,51169,11165.18066,,296.0098267,0,,29716.14648,30
30317,-8,664.4532471,7.164011,11609,138288,2638.477539,230,296.8608704,825286.5,91,1500,110
30318,-8,661.6356201,7.1640601,11609,138599,2597.056397,230,296.8622742,814738.875,91,1541.421387,110
30319,-7,567.6177979,7.333847,8801,148405,1541.421387,609,296.9327393,338100.0938,91,4721.320313,110
30320,-7,564.6993408,7.3399296,7955,148955,1465.685425,640,296.9377441,328107.5625,91,4921.320313,110
30321,-16,545.8851318,7.3726482,0,43432,2479.898926,,296.1698608,49935.8125,,19333.30469,29
30322,-16,546.8924561,7.3677864,0,43635,2579.898926,,296.1689148,48972.04688,,19374.72656,29
30323,-15,562.9994507,7.3361192,0,47179,3835.533936,,296.1535034,33460.71094,,20974.72656,29
30324,-15,564.0055542,7.3389339,0,47336,3935.533936,,296.1525574,32483.44531,,21074.72656,29
30325,-13,565.0115967,7.3417788,0,47507,4035.533936,,296.1515808,31505.00586,,21174.72656,29
30326,-13,566.0175781,7.3446531,0,47683,4101.219238,,296.149353,30525.35352,,21274.72656,29
30327,-13,570.3939819,7.3227081,0,48522,4384.062012,,296.1345825,25607.54102,,21774.72656,29
30328,-13,570.6367188,7.31708,0,48768,4484.062012,,296.1316223,24619.82617,,21874.72656,29
30329,-12,573.5333862,7.3159676,0,51007,5149.747559,,296.0963135,12652.00195,,23074.72656,30
30330,-12,573.7733765,7.3185511,0,51055,5191.168945,,296.0933533,11645.48926,,23174.72656,30
30331,-12,574.0131836,7.3148818,0,51097,5232.590332,,296.0904236,10637.75781,,23274.72656,30
30332,-12,574.2527466,7.3108268,0,51139,5291.168945,,296.0874939,9628.87793,,23374.72656,30
30333,-12,574.4921875,7.3067865,0,51157,5332.590332,,296.0845642,8618.926758,,23474.72656,30
30334,-10,582.739624,7.2991657,0,51169,8656.854492,,296.0237732,0,,26974.72656,30
30335,-6,584.3577881,7.329833,0,51169,9356.854492,,296.0217285,0,,27674.72656,30
30336,-6,584.5881348,7.3342328,0,51169,9456.854492,,296.0214233,0,,27774.72656,30
30337,-4,586.1936035,7.2917142,0,51169,10156.85449,,296.0193787,0,,28474.72656,30
30338,-4,587.5615234,7.2746859,0,51169,10606.60156,,296.0176697,0,,29074.72656,30
30339,-4,587.7885742,7.2738485,0,51169,10706.60156,,296.0173645,0,,29174.72656,30
30340,-13,588.0155029,7.2730079,0,51169,10806.60156,,296.0170898,0,,29274.72656,30
30341,-13,588.2421875,7.2721643,0,51169,10906.60156,,296.0167847,0,,29374.72656,30
30342,-13,588.468689,7.271317,0,51169,11006.60156,,296.01651,0,,29474.72656,30
30343,-13,588.6949463,7.2704663,0,51169,11106.60156,,296.0162048,0,,29574.72656,30
30344,-13,588.9210205,7.2713146,0,51169,11206.60156,,296.0150146,0,,29674.72656,30
30345,-7,573.4866943,7.3363423,8801,146650,1600,569,296.9281311,382838.2813,91,4279.898926,110
30346,-16,544.5032959,7.3822036,0,43325,2521.320313,,296.1732483,50183.4375,,19233.30469,29
30347,-16,545.5072632,7.3784194,0,43522,2621.320313,,296.1722717,49218.75781,,19333.30469,29
30348,-15,546.5111694,7.3746529,0,43724,2721.320313,,296.1712952,48253.61328,,19433.30469,29
30349,-15,547.5149536,7.3699532,0,43919,2821.320313,,296.1702881,47287.96094,,19533.30469,29
30350,-15,548.5186157,7.3648877,0,44128,2921.320313,,296.1693115,46321.76172,,19633.30469,29
30351,-15,549.5222168,7.3598113,0,44331,3021.320313,,296.168335,45354.98047,,19733.30469,29
30352,-16,558.552124,7.3378673,0,46567,3635.533936,,296.1594238,36620.98828,,20633.30469,29
30353,-16,562.5634155,7.355979,0,47217,3976.955322,,296.1554565,32715.21289,,21033.30469,29
30354,-14,563.5661011,7.3605814,0,47379,4076.955322,,296.15448,31735.98438,,21133.30469,29
30355,-14,564.5687256,7.3652134,0,47549,4176.955078,,296.1522522,30755.5625,,21233.30469,29
30356,-14,568.9281616,7.3324981,0,48359,4484.062012,,296.1377258,25834.30273,,21733.30469,29
30357,-14,569.159668,7.3240929,0,48594,4525.483398,,296.1348267,24845.99609,,21833.30469,29
30358,-14,570.3137817,7.2939835,0,49615,4808.326172,,296.1203308,19882.94922,,22333.30469,30
30359,-14,570.7741089,7.2990508,0,50095,4949.747559,,296.1145325,17887.53906,,22533.30469,30
30360,-14,571.0039673,7.3015833,0,50329,5049.747559,,296.1116333,16887.66992,,22633.30469,30
30361,-14,571.6923828,7.3091741,0,50875,5208.326172,,296.1029663,13879.7002,,22933.30469,30
30362,-14,571.9214478,7.3117023,0,50959,5249.747559,,296.1000671,12874.37598,,23033.30469,30
30363,-14,572.1501465,7.314229,0,51019,5291.168945,,296.097168,11867.79785,,23133.30469,30
30364,-14,572.3787231,7.3114381,0,51061,5332.590332,,296.0942993,10860.02246,,23233.30469,30
30365,-14,572.6070557,7.3082685,0,51109,5374.011719,,296.0914001,9851.113281,,23333.30469,30
30366,-14,572.8352051,7.3051147,0,51145,5432.590332,,296.088501,8841.138672,,23433.30469,30
30367,-6,579.8050537,7.315999,0,51169,8298.275391,,296.0298767,0,,26533.30469,30
30368,-6,580.689209,7.3084021,0,51169,8698.275391,,296.028717,0,,26933.30469,30
30369,-4,585.4907837,7.2816935,0,51169,10748.02344,,296.022522,0,,29133.30469,30
30370,-11,585.7064209,7.2806706,0,51169,10848.02344,,296.0222168,0,,29233.30469,30
30371,-11,585.921875,7.2796445,0,51169,10948.02344,,296.0219421,0,,29333.30469,30
30372,-11,586.137146,7.278615,0,51169,11048.02344,,296.0216675,0,,29433.30469,30
30373,-11,586.3521729,7.2775822,0,51169,11148.02344,,296.0213928,0,,29533.30469,30
30374,-11,586.5670166,7.2782578,0,51169,11248.02344,,296.0201721,0,,29633.30469,30
30375,-11,586.7816162,7.2803907,0,51169,11348.02344,,296.0189819,0,,29733.30469,30
